C_EGDA_M,C_cat_M,Q1_mL_min,Q2_mL_min,Q_total_mL_min,T_C,beta_model_weight,design_mode,eig_evaluated,eig_model,eig_param,governor_state,n_positions,rank,resource_penalty,round,scenario,screen_score,seed,selected,strategy,utility_total,z_positions_m
2.0,1.0,0.25,0.25,0.5,160.0,nan,diagnostic,1,1.6357652961136735,0.0,MODEL_INADEQUATE,10,2,0.0,5,S3_transport,2.6256588780442414,7,0,F,1.6357652961136735,0.0267;0.0414;0.0561;0.0708;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,nan,diagnostic,1,2.2499561846643323,0.0,MODEL_INADEQUATE,10,3,0.0,5,S3_transport,2.6255101212013443,7,1,F,2.2499561846643323,0.0561;0.0708;0.0855;0.1002;0.1149;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,5,S3_transport,2.6064381871279707,7,0,F,nan,0.0561;0.0708;0.0855;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,60.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,5,S3_transport,2.599035990995006,7,0,F,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,5,S3_transport,2.5823102732792336,7,0,F,nan,0.0267;0.0414;0.0561;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,60.0,nan,diagnostic,1,1.295512689686067,0.0,MODEL_INADEQUATE,10,1,0.0,6,S3_transport,2.591025379372134,7,1,F,1.295512689686067,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,80.0,nan,diagnostic,1,1.2049806619569143,0.0,MODEL_INADEQUATE,10,2,0.0,6,S3_transport,1.9341822329008096,7,0,F,1.2049806619569143,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,nan,diagnostic,1,0.643936343351406,0.0,MODEL_INADEQUATE,10,3,0.0,6,S3_transport,1.9318090300542181,7,0,F,0.643936343351406,0.2472;0.2619;0.2766;0.2913;0.306;0.3207;0.3354;0.3501;0.3648;0.3795
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,6,S3_transport,1.8660694262996387,7,0,F,nan,0.0561;0.0708;0.0855;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,6,S3_transport,1.8529506489449261,7,0,F,nan,0.0561;0.0708;0.0855;0.1002;0.1149;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,6,S3_transport,1.8202683791357188,7,0,F,nan,0.0561;0.0708;0.0855;0.1002;0.1149;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,1,0.7191059175369615,0.0,MODEL_INADEQUATE,10,1,0.0,7,S3_transport,1.8498847113779178,7,1,F,0.7191059175369615,0.0561;0.0708;0.0855;0.1002;0.1149;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,2,0.0,7,S3_transport,1.816826225542897,7,0,F,0.0,0.0561;0.0708;0.0855;0.1002;0.1149;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,3,0.0,7,S3_transport,1.813242627629208,7,0,F,0.0,0.0561;0.0708;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,7,S3_transport,1.808863241447881,7,0,F,nan,0.0267;0.0414;0.0561;0.0708;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,7,S3_transport,1.7900054625052277,7,0,F,nan,0.0267;0.0414;0.0561;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.1,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,7,S3_transport,1.7831537691868533,7,0,F,nan,0.2913;0.306;0.3207;0.3354;0.3501;0.3648;0.3795;0.3942;0.4089;0.4236
2.0,2.0,0.25,0.25,0.5,60.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,1,0.0,8,S3_transport,1.5763239956369972,7,0,F,0.0,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,2,0.0,8,S3_transport,1.4593146973492068,7,0,F,0.0,0.0561;0.0708;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.1,0.25,0.25,0.5,160.0,nan,diagnostic,1,0.30601478973620927,0.0,MODEL_INADEQUATE,10,3,0.0,8,S3_transport,1.453570251246994,7,1,F,0.30601478973620927,0.2913;0.306;0.3207;0.3354;0.3501;0.3648;0.3795;0.3942;0.4089;0.4236
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,8,S3_transport,1.4490603618070992,7,0,F,nan,0.0561;0.0708;0.0855;0.1002;0.1149;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,4.0,4.0,8.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,8,S3_transport,1.446994349574247,7,0,F,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,8,S3_transport,1.4430291178066952,7,0,F,nan,0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207;0.3354;0.3501;0.3648
2.0,2.0,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S3_transport,104.24095165053234,8,1,F,2.7725887222397816,0.0414;0.0561;0.0708;0.0855;0.1002;0.2031;0.2178;0.4089;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,2,S3_transport,103.87169252764878,8,0,F,2.7725887222397816,0.012;0.0267;0.0414;0.0561;0.0708;0.1296;0.2325;0.5706;0.5853;0.6
2.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,0.0,2,S3_transport,103.85031291613575,8,0,F,2.7725887222397816,0.0561;0.0708;0.0855;0.1002;0.2325;0.2472;0.3942;0.5706;0.5853;0.6
2.0,0.1,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S3_transport,103.79164893883046,8,0,F,nan,0.0708;0.0855;0.1002;0.1149;0.2766;0.2913;0.4824;0.5706;0.5853;0.6
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S3_transport,103.75214929409496,8,0,F,nan,0.0267;0.0414;0.0561;0.0708;0.0855;0.1296;0.2031;0.5706;0.5853;0.6
2.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S3_transport,103.62271748003376,8,0,F,nan,0.0561;0.0708;0.0855;0.1002;0.1149;0.2619;0.4383;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,100.0,nan,diagnostic,1,25.954685706610583,0.0,MODEL_INADEQUATE,10,1,0.0,3,S3_transport,24.15333789880765,8,1,F,25.954685706610583,0.1296;0.1443;0.159;0.1737;0.1884;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,1,24.07377827996253,0.0,MODEL_INADEQUATE,10,2,0.0,3,S3_transport,22.838391375171675,8,0,F,24.07377827996253,0.0561;0.0708;0.0855;0.1002;0.1149;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,120.0,nan,diagnostic,1,19.624800233576106,0.0,MODEL_INADEQUATE,10,3,0.0,3,S3_transport,22.00801688175752,8,0,F,19.624800233576106,0.1296;0.1443;0.159;0.1737;0.1884;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,3,S3_transport,21.922062623322603,8,0,F,nan,0.2325;0.2472;0.2619;0.2766;0.2913;0.3942;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,100.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,3,S3_transport,20.855521122804895,8,0,F,nan,0.2178;0.2325;0.2472;0.2619;0.2766;0.3501;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,140.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,3,S3_transport,19.69457113861486,8,0,F,nan,0.0561;0.0708;0.0855;0.1002;0.1149;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,60.0,nan,diagnostic,1,1.716367553747823,0.0,MODEL_INADEQUATE,10,1,0.0,4,S3_transport,5.149102661243468,8,0,F,1.716367553747823,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,nan,diagnostic,1,0.7014737547486513,0.0,MODEL_INADEQUATE,10,2,0.0,4,S3_transport,4.208842528491907,8,0,F,0.7014737547486513,0.2619;0.2766;0.2913;0.306;0.3207;0.3354;0.3501;0.3648;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,80.0,nan,diagnostic,1,2.275620055999354,0.0,MODEL_INADEQUATE,10,3,0.0,4,S3_transport,4.121944907654495,8,1,F,2.275620055999354,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,4,S3_transport,3.637791161402589,8,0,F,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,4,S3_transport,3.599403495194956,8,0,F,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,4,S3_transport,3.5097093170874913,8,0,F,nan,0.0414;0.0561;0.0708;0.0855;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,1,1.8704838115974616,0.0,MODEL_INADEQUATE,10,1,0.0,5,S3_transport,3.4734012394929152,8,0,F,1.8704838115974616,0.0708;0.0855;0.1002;0.1149;0.1296;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,nan,diagnostic,1,2.46165637070002,0.0,MODEL_INADEQUATE,10,2,0.0,5,S3_transport,3.434583789495207,8,1,F,2.46165637070002,0.0708;0.0855;0.1002;0.1149;0.1296;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,nan,diagnostic,1,2.230417940988389,0.0,MODEL_INADEQUATE,10,3,0.0,5,S3_transport,3.345626911482583,8,0,F,2.230417940988389,0.0267;0.0414;0.0561;0.0708;0.0855;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,5,S3_transport,3.1343115244735458,8,0,F,nan,0.012;0.0267;0.0414;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,5,S3_transport,3.1055098775076573,8,0,F,nan,0.1443;0.159;0.1737;0.1884;0.2031;0.2178;0.2325;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,140.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,5,S3_transport,3.067029015058239,8,0,F,nan,0.0708;0.0855;0.1002;0.1149;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,60.0,nan,diagnostic,1,0.7677961721933714,0.0,MODEL_INADEQUATE,10,1,0.0,6,S3_transport,2.303388516580114,8,0,F,0.7677961721933714,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,1,1.1205547728099245,0.0,MODEL_INADEQUATE,10,2,0.0,6,S3_transport,2.0808179748284843,8,1,F,1.1205547728099245,0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.5559;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,3,0.0,6,S3_transport,2.0537337525531996,8,0,F,0.0,0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.5559;0.5706;0.5853;0.6
2.0,0.1,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,6,S3_transport,2.0029862996597743,8,0,F,nan,0.3942;0.4089;0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265
2.0,0.5,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,6,S3_transport,1.9915943443413937,8,0,F,nan,0.306;0.3207;0.3354;0.3501;0.3648;0.3795;0.3942;0.4089;0.4236;0.4383
2.0,1.0,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,6,S3_transport,1.9877646182875566,8,0,F,nan,0.0267;0.0414;0.0561;0.0708;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,60.0,nan,diagnostic,1,0.7455075388052327,0.0,MODEL_INADEQUATE,10,1,0.0,7,S3_transport,2.236522616415698,8,1,F,0.7455075388052327,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,nan,diagnostic,1,0.28690747453387766,0.0,MODEL_INADEQUATE,10,2,0.0,7,S3_transport,1.7214448472032657,8,0,F,0.28690747453387766,0.306;0.3207;0.3354;0.3501;0.3648;0.3795;0.3942;0.4089;0.4236;0.6
2.0,1.0,0.25,0.25,0.5,80.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,3,0.0,7,S3_transport,1.6243812198383338,8,0,F,0.0,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,7,S3_transport,1.5203623532312065,8,0,F,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.1,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,7,S3_transport,1.503829698759418,8,0,F,nan,0.3942;0.4089;0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265
2.0,0.5,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,7,S3_transport,1.4964162128592093,8,0,F,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,1,0.0,8,S3_transport,1.4856783575486148,8,0,F,0.0,0.0708;0.0855;0.1002;0.1149;0.1296;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,1,0.2470716267600844,0.0,MODEL_INADEQUATE,10,2,0.0,8,S3_transport,1.4824297605605068,8,1,F,0.2470716267600844,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,3,0.0,8,S3_transport,1.4598670898751749,8,0,F,0.0,0.0708;0.0855;0.1002;0.1149;0.1296;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.1,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,8,S3_transport,1.4540561333435278,8,0,F,nan,0.3942;0.4089;0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265
2.0,0.5,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,8,S3_transport,1.4450331961959435,8,0,F,nan,0.306;0.3207;0.3354;0.3501;0.3648;0.3795;0.3942;0.4089;0.4236;0.4383
2.0,2.0,4.0,4.0,8.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,8,S3_transport,1.4327654336176252,8,0,F,nan,0.3207;0.3354;0.3501;0.3648;0.3795;0.3942;0.4089;0.4236;0.4383;0.453
2.0,2.0,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S3_transport,96.83848086111921,9,1,F,2.7725887222397816,0.0414;0.0561;0.0708;0.0855;0.1884;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,2,S3_transport,96.69393965282114,9,0,F,2.7725887222397816,0.0267;0.0414;0.0561;0.0708;0.1002;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,0.0,2,S3_transport,96.69055693854898,9,0,F,2.7725887222397816,0.0414;0.0561;0.0708;0.0855;0.1884;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S3_transport,96.56845079196964,9,0,F,nan,0.012;0.0267;0.0414;0.0561;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S3_transport,96.56305820500057,9,0,F,nan,0.0267;0.0414;0.0561;0.0708;0.1002;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.1,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S3_transport,96.54640307872802,9,0,F,nan,0.0561;0.0708;0.0855;0.1002;0.2178;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,100.0,nan,diagnostic,1,23.267606493703443,0.0,MODEL_INADEQUATE,10,1,0.0,3,S3_transport,21.65275157216691,9,1,F,23.267606493703443,0.1002;0.1149;0.1296;0.1443;0.159;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,1,21.51230859993786,0.0,MODEL_INADEQUATE,10,2,0.0,3,S3_transport,20.40836787126948,9,0,F,21.51230859993786,0.0561;0.0708;0.0855;0.1002;0.1737;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,120.0,nan,diagnostic,1,17.438060996351265,0.0,MODEL_INADEQUATE,10,3,0.0,3,S3_transport,19.55572215895533,9,0,F,17.438060996351265,0.1002;0.1149;0.1296;0.1443;0.159;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,3,S3_transport,19.43329996312735,9,0,F,nan,0.2031;0.2178;0.2325;0.2472;0.2619;0.3207;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,100.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,3,S3_transport,18.384789719289923,9,0,F,nan,0.1884;0.2031;0.2178;0.2325;0.2472;0.2766;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,3,S3_transport,17.347997481018385,9,0,F,nan,0.0267;0.0414;0.0561;0.0708;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,60.0,nan,diagnostic,1,1.6062450413872305,0.0,MODEL_INADEQUATE,10,1,0.0,4,S3_transport,4.818735124161691,9,1,F,1.6062450413872305,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,nan,diagnostic,1,0.6693053699745816,0.0,MODEL_INADEQUATE,10,2,0.0,4,S3_transport,4.015832219847489,9,0,F,0.6693053699745816,0.306;0.3207;0.3354;0.3501;0.3648;0.3795;0.3942;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,100.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,3,0.0,4,S3_transport,3.9318786655254527,9,0,F,0.0,0.1296;0.1443;0.159;0.1737;0.1884;0.5412;0.5559;0.5706;0.5853;0.6
1.0,2.0,0.25,0.25,0.5,60.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,4,S3_transport,3.8854005107776572,9,0,F,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,4,S3_transport,3.850494684934837,9,0,F,nan,0.0708;0.0855;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,80.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,4,S3_transport,3.8143453634414755,9,0,F,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,1,0.6101309451255615,0.0,MODEL_INADEQUATE,10,1,0.0,5,S3_transport,3.66078567075337,9,0,F,0.6101309451255615,0.0855;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,nan,diagnostic,1,1.204893045227974,0.0,MODEL_INADEQUATE,10,2,0.0,5,S3_transport,3.6146791356839216,9,0,F,1.204893045227974,0.0414;0.0561;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,nan,diagnostic,1,2.6023327866007904,0.0,MODEL_INADEQUATE,10,3,0.0,5,S3_transport,3.5847106129885162,9,1,F,2.6023327866007904,0.0414;0.0561;0.0708;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,5,S3_transport,3.5656771514742402,9,0,F,nan,0.0267;0.0414;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,5,S3_transport,3.5165741435525035,9,0,F,nan,0.0855;0.1002;0.1149;0.1296;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,140.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,5,S3_transport,3.4758772199916876,9,0,F,nan,0.0708;0.0855;0.1002;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,1,0.35966583058360385,0.0,MODEL_INADEQUATE,10,1,0.0,6,S3_transport,2.1579949835016237,9,0,F,0.35966583058360385,0.0855;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,2,0.0,6,S3_transport,2.154799012500206,9,0,F,0.0,0.0414;0.0561;0.0708;0.0855;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,1,1.1557512079415166,0.0,MODEL_INADEQUATE,10,3,0.0,6,S3_transport,2.146176114072361,9,1,F,1.1557512079415166,0.0708;0.0855;0.1002;0.1149;0.1296;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,6,S3_transport,2.1206640258457483,9,0,F,nan,0.0414;0.0561;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,6,S3_transport,2.1098075055998464,9,0,F,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,6,S3_transport,2.1047987354034845,9,0,F,nan,0.0267;0.0414;0.0561;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,60.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,1,0.0,7,S3_transport,1.7735040705027885,9,0,F,0.0,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,1,0.27901989526867504,0.0,MODEL_INADEQUATE,10,2,0.0,7,S3_transport,1.6741193716120506,9,0,F,0.27901989526867504,0.0855;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,nan,diagnostic,1,0.4184172841791433,0.0,MODEL_INADEQUATE,10,3,0.0,7,S3_transport,1.6071853072888018,9,1,F,0.4184172841791433,0.0414;0.0561;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
