design_select_s,measure_fit_s,round,round_total_s,scenario,seed,strategy
0.4963987079972867,0.624552749999566,7,1.121111042011762,S1_ideal,19,E
0.0,0.664041833995725,8,0.6642169170081615,S1_ideal,19,E
1.1656765829975484,0.10588070799713023,1,1.271576749990345,S1_ideal,20,E
0.445917457996984,0.3453939590108348,2,0.7913775420020102,S1_ideal,20,E
0.4334344590024557,0.5750695410097251,3,1.0085373330075527,S1_ideal,20,E
0.43016008399717975,0.5012334170023678,4,0.9314405000041006,S1_ideal,20,E
0.4811276250111405,0.47333654199610464,5,0.9545090829924447,S1_ideal,20,E
0.4786235830106307,0.5771736669994425,6,1.0558445829956327,S1_ideal,20,E
0.4869224169960944,0.7124991669988958,7,1.1994811250042403,S1_ideal,20,E
0.0,0.7000742910022382,8,0.7001396249979734,S1_ideal,20,E
1.047726208998938,0.09725316599360667,1,1.1450222079874948,S1_ideal,21,E
0.3905991250067018,0.31889083300484344,2,0.7095150829991326,S1_ideal,21,E
0.4492759999993723,0.3282772089878563,3,0.7776336249953602,S1_ideal,21,E
0.456354249996366,0.3719111249956768,4,0.828302124995389,S1_ideal,21,E
0.4788267080002697,0.5659643750113901,5,1.0448347500059754,S1_ideal,21,E
0.49706129101105034,0.5630540830024984,6,1.0601674170029582,S1_ideal,21,E
0.5631048329960322,0.8303296669910196,7,1.3936011249898002,S1_ideal,21,E
0.0,0.7844419169996399,8,0.7845056669902988,S1_ideal,21,E
0.906910624995362,0.09643008299462963,1,1.003360040995176,S1_ideal,22,E
0.47297512499790173,0.29077416700602043,2,0.7638163329975214,S1_ideal,22,E
0.4164172089949716,0.4511761660105549,3,0.8676261660002638,S1_ideal,22,E
0.39832229100284167,0.2794663329987088,4,0.6778937920025783,S1_ideal,22,E
0.4545189170021331,0.35435229100403376,5,0.8089879579929402,S1_ideal,22,E
0.4638299999933224,0.49847366599715315,6,0.9624717499973485,S1_ideal,22,E
0.5228362079942599,0.4775274999992689,7,1.0004234170046402,S1_ideal,22,E
0.0,0.6268992080003954,8,0.6269690420012921,S1_ideal,22,E
0.5097658329905244,0.11250841699074954,1,0.6223154999897815,S1_ideal,23,E
0.4114236249879468,0.23567437499877997,2,0.6471233330084942,S1_ideal,23,E
0.41128225000284147,0.49814724999305326,3,0.9095039579988224,S1_ideal,23,E
0.43193849999806844,0.3774538329889765,4,0.80943029098853,S1_ideal,23,E
0.43341133299691137,0.48871229200449307,5,0.9221709170087706,S1_ideal,23,E
0.4557176250091288,0.4952551250025863,6,0.9510241670068353,S1_ideal,23,E
0.4870658339932561,0.5477048339962494,7,1.0348295839939965,S1_ideal,23,E
0.0,0.6311545409989776,8,0.6313752909918549,S1_ideal,23,E
0.5406797500036191,0.1201851249934407,1,0.660883249991457,S1_ideal,24,E
0.44843816600041464,0.3341245420015184,2,0.7826230420032516,S1_ideal,24,E
0.4221937090042047,0.3934386250039097,3,0.8156660420063417,S1_ideal,24,E
0.44885850000719074,0.37190420799015556,4,0.8208030829991912,S1_ideal,24,E
0.47089437500108033,0.42776787500770297,5,0.8987089580041356,S1_ideal,24,E
0.49877912500232924,0.5442835830035619,6,1.0431163330067648,S1_ideal,24,E
0.5212799169967184,0.5574049999995623,7,1.078855540996301,S1_ideal,24,E
0.0,0.6234671249985695,8,0.6235323330038227,S1_ideal,24,E
0.484623249998549,0.0719716250023339,1,0.5566115410038037,S1_ideal,25,E
0.3762417079997249,0.2724622499954421,2,0.6487651250063209,S1_ideal,25,E
0.43512912500591483,0.27511724999931175,3,0.7102758749970235,S1_ideal,25,E
0.42763129201193806,0.2680293330049608,4,0.6956977079971693,S1_ideal,25,E
0.44419137500517536,0.33497799999895506,5,0.7792154580092756,S1_ideal,25,E
0.5042868750024354,0.4699724590027472,6,0.9743994169984944,S1_ideal,25,E
0.46720104198902845,0.5654192499932833,7,1.0327773750032065,S1_ideal,25,E
0.0,0.6500092079950264,8,0.6500758750044042,S1_ideal,25,E
0.4796810830011964,0.10206491699500475,1,0.5817622089962242,S1_ideal,26,E
0.39253674999054056,0.270801874998142,2,0.6633960839972133,S1_ideal,26,E
