C_EGDA_M,C_cat_M,Q1_mL_min,Q2_mL_min,Q_total_mL_min,T_C,beta_model_weight,design_mode,eig_evaluated,eig_model,eig_param,governor_state,n_positions,rank,resource_penalty,round,scenario,screen_score,seed,selected,strategy,utility_total,z_positions_m
1.0,0.5,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S1_ideal,2.9671060312637074,3,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S1_ideal,2.781964992405719,3,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S1_ideal,2.3286724864365276,3,0,F,nan,0.0334;0.0383;0.0432;0.0481;0.053;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.8152002745117605,NORMAL_LEARNING,10,1,0.0,5,S1_ideal,2.0605748434791273,3,1,F,0.8152002745117605,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.7832049179178441,NORMAL_LEARNING,10,2,0.0,5,S1_ideal,2.0497080534558663,3,0,F,0.7832049179178441,0.0285;0.0334;0.0383;0.0432;0.0481;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.45325385433623944,NORMAL_LEARNING,10,3,0.0,5,S1_ideal,1.9058648353714034,3,0,F,0.45325385433623944,0.0334;0.0383;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S1_ideal,1.7626459669726984,3,0,F,nan,0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922;0.0971;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S1_ideal,1.745815260338226,3,0,F,nan,0.1314;0.1363;0.1412;0.1461;0.151;0.1559;0.1608;0.1657;0.1706;0.1755
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S1_ideal,1.5030705804939544,3,0,F,nan,0.0579;0.0628;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.48982251963106865,NORMAL_LEARNING,10,1,0.0,6,S1_ideal,1.297850665605381,3,1,F,0.48982251963106865,0.0285;0.0334;0.0383;0.0432;0.0481;0.053;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.4250565990847539,NORMAL_LEARNING,10,2,0.0,6,S1_ideal,1.2771039887692268,3,0,F,0.4250565990847539,0.0138;0.0187;0.0236;0.0285;0.0334;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.42800562508100476,NORMAL_LEARNING,10,3,0.0,6,S1_ideal,1.2579429204238153,3,0,F,0.42800562508100476,0.1363;0.1412;0.1461;0.151;0.1559;0.1608;0.1657;0.1706;0.1755;0.1804
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S1_ideal,1.2391830303693823,3,0,F,nan,0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922;0.0971;0.102;0.1069
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S1_ideal,1.1791036000123611,3,0,F,nan,0.0334;0.0383;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S1_ideal,1.1399568116504142,3,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.5327057498754209,NORMAL_LEARNING,10,1,0.0,7,S1_ideal,1.1310645851159222,3,1,F,0.5327057498754209,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.4441088757383662,NORMAL_LEARNING,10,2,0.0,7,S1_ideal,0.9437403004282601,3,0,F,0.4441088757383662,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.4492903609262604,NORMAL_LEARNING,10,3,0.0,7,S1_ideal,0.9368157148921199,3,0,F,0.4492903609262604,0.0334;0.0383;0.0432;0.0481;0.053;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S1_ideal,0.9355894369910658,3,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S1_ideal,0.905820862592023,3,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S1_ideal,0.8844874710129602,3,0,F,nan,0.1363;0.1412;0.1461;0.151;0.1559;0.1608;0.1657;0.1706;0.1755;0.1804
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.7193859641833913,NORMAL_LEARNING,10,1,0.0,8,S1_ideal,0.9394874257946881,3,1,F,0.7193859641833913,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.6745857740350966,NORMAL_LEARNING,10,2,0.0,8,S1_ideal,0.9323545896723786,3,0,F,0.6745857740350966,0.0334;0.0383;0.0432;0.0481;0.053;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.2442892540426731,NORMAL_LEARNING,10,3,0.0,8,S1_ideal,0.9323474892295565,3,0,F,0.2442892540426731,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S1_ideal,0.8810200600716911,3,0,F,nan,0.1363;0.1412;0.1461;0.151;0.1559;0.1608;0.1657;0.1706;0.1755;0.1804
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S1_ideal,0.8676461240183428,3,0,F,nan,0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922;0.0971;0.102;0.1069
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,8,S1_ideal,0.8131336639451305,3,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S1_ideal,108.00464505728627,4,1,F,2.7725887222397816,0.0187;0.0236;0.0285;0.0334;0.0383;0.1265;0.1314;0.1363;0.1412;0.1461
1.0,1.0,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,2,S1_ideal,107.94440503915709,4,0,F,2.7725887222397816,0.0383;0.0432;0.0481;0.053;0.0579;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,0.0,2,S1_ideal,107.81888182888551,4,0,F,2.7725887222397816,0.0187;0.0236;0.0285;0.0334;0.0383;0.1461;0.151;0.1559;0.1608;0.1706
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S1_ideal,107.80856362383895,4,0,F,nan,0.0089;0.0138;0.0187;0.0236;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873
1.0,0.5,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S1_ideal,107.57335780573568,4,0,F,nan,0.0432;0.0481;0.053;0.0579;0.0628;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S1_ideal,107.55536005368519,4,0,F,nan,0.0089;0.0138;0.0187;0.0236;0.0285;0.0726;0.0775;0.0824;0.0873;0.0922
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.7701934497692364,NORMAL_LEARNING,10,1,0.0,3,S1_ideal,20.187846829792885,4,0,F,2.7701934497692364,0.0579;0.0628;0.0677;0.0726;0.0824;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,2.762957259455323,NORMAL_LEARNING,10,2,0.0,3,S1_ideal,18.59571007041166,4,0,F,2.762957259455323,0.0432;0.0481;0.053;0.0579;0.0628;0.151;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,2.772582823529436,NORMAL_LEARNING,10,3,0.0,3,S1_ideal,18.19805848200805,4,1,F,2.772582823529436,0.0775;0.0824;0.0873;0.0922;0.0971;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,3,S1_ideal,17.778248234233267,4,0,F,nan,0.0726;0.0775;0.0824;0.0873;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,3,S1_ideal,16.35934033118591,4,0,F,nan,0.0824;0.0873;0.0922;0.0971;0.102;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,3,S1_ideal,13.42089980441082,4,0,F,nan,0.0824;0.0873;0.0922;0.0971;0.102;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,2.379198325068935,NORMAL_LEARNING,10,1,0.0,4,S1_ideal,6.154597089385682,4,1,F,2.379198325068935,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,2.0379251461135426,NORMAL_LEARNING,10,2,0.0,4,S1_ideal,6.109961495480661,4,0,F,2.0379251461135426,0.0187;0.0236;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,2.2496769038091275,NORMAL_LEARNING,10,3,0.0,4,S1_ideal,6.0133736007999445,4,0,F,2.2496769038091275,0.0383;0.0432;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S1_ideal,5.504092070430538,4,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S1_ideal,5.114276892291226,4,0,F,nan,0.0628;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S1_ideal,4.808716852766388,4,0,F,nan,0.0677;0.0726;0.0775;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.6643735801278938,NORMAL_LEARNING,10,1,0.0,5,S1_ideal,1.982823877441934,4,0,F,0.6643735801278938,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.8146048039076538,NORMAL_LEARNING,10,2,0.0,5,S1_ideal,1.8273550742553333,4,1,F,0.8146048039076538,0.1461;0.151;0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.5241187410778033,NORMAL_LEARNING,10,3,0.0,5,S1_ideal,1.8089913758765341,4,0,F,0.5241187410778033,0.0677;0.0726;0.0775;0.0824;0.0873;0.0922;0.0971;0.102;0.1069;0.1118
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S1_ideal,1.7939570174907438,4,0,F,nan,0.0285;0.0334;0.0383;0.0432;0.0481;0.053;0.0579;0.0628;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S1_ideal,1.7037910328702317,4,0,F,nan,0.0138;0.0187;0.0236;0.0285;0.0334;0.0383;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,60.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S1_ideal,1.6932412942332284,4,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.680691318383873,NORMAL_LEARNING,10,1,0.0,6,S1_ideal,1.9069736519109455,4,0,F,0.680691318383873,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,0.9382419391520843,NORMAL_LEARNING,10,2,0.0,6,S1_ideal,1.567362364896141,4,1,F,0.9382419391520843,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.3125761011883661,NORMAL_LEARNING,10,3,0.0,6,S1_ideal,1.3695341808021055,4,0,F,0.3125761011883661,0.1216;0.1265;0.1314;0.1412;0.151;0.1559;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S1_ideal,1.2278691659632415,4,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S1_ideal,1.2079534350956749,4,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S1_ideal,1.2016917689713722,4,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.24342693660915735,NORMAL_LEARNING,10,1,0.0,7,S1_ideal,1.172782001769356,4,0,F,0.24342693660915735,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.655701777483853,NORMAL_LEARNING,10,2,0.0,7,S1_ideal,1.1106344463720674,4,1,F,0.655701777483853,0.0187;0.0236;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.5924864281168514,NORMAL_LEARNING,10,3,0.0,7,S1_ideal,1.0988726734063903,4,0,F,0.5924864281168514,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S1_ideal,1.073530179019798,4,0,F,nan,0.0383;0.0432;0.0481;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S1_ideal,1.0598833614891419,4,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S1_ideal,1.0514273528151747,4,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.24523397763036967,NORMAL_LEARNING,10,1,0.0,8,S1_ideal,1.0948602100394709,4,0,F,0.24523397763036967,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.6401651628497617,NORMAL_LEARNING,10,2,0.0,8,S1_ideal,0.9908634361454034,4,1,F,0.6401651628497617,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.26120187104702913,NORMAL_LEARNING,10,3,0.0,8,S1_ideal,0.8046395693951354,4,0,F,0.26120187104702913,0.0334;0.0383;0.0432;0.0481;0.053;0.0579;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S1_ideal,0.8042527756489406,4,0,F,nan,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S1_ideal,0.8036063419689725,4,0,F,nan,0.0383;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,8,S1_ideal,0.7894876152085786,4,0,F,nan,0.0775;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S1_ideal,115.43311620689671,5,1,F,2.7725887222397816,0.0138;0.0187;0.0236;0.0481;0.053;0.0579;0.0628;0.0971;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,2,S1_ideal,115.35186201081342,5,0,F,2.7725887222397816,0.004;0.0089;0.0138;0.0187;0.0236;0.0285;0.0334;0.0481;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,0.0,2,S1_ideal,115.05291076759724,5,0,F,2.7725887222397816,0.0138;0.0187;0.0236;0.0481;0.053;0.0579;0.0628;0.1069;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S1_ideal,115.05008248876115,5,0,F,nan,0.004;0.0089;0.0138;0.0187;0.0236;0.0285;0.0334;0.053;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S1_ideal,114.71782841671458,5,0,F,nan,0.004;0.0089;0.0138;0.0187;0.0236;0.0285;0.1412;0.1461;0.151;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S1_ideal,114.57160146388017,5,0,F,nan,0.0285;0.0334;0.0383;0.0481;0.0922;0.0971;0.102;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,2.7483772755843123,NORMAL_LEARNING,10,1,0.0,3,S1_ideal,14.068500409977739,5,1,F,2.7483772755843123,0.0873;0.0922;0.0971;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.5524708095952966,NORMAL_LEARNING,10,2,0.0,3,S1_ideal,13.828392409186728,5,0,F,2.5524708095952966,0.0677;0.0726;0.0775;0.0824;0.1216;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,2.6779401246641648,NORMAL_LEARNING,10,3,0.0,3,S1_ideal,13.5673658845612,5,0,F,2.6779401246641648,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,3,S1_ideal,12.686936913517693,5,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,3,S1_ideal,12.400679416835027,5,0,F,nan,0.0971;0.102;0.1118;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,3,S1_ideal,12.342837775734404,5,0,F,nan,0.0383;0.0432;0.0481;0.053;0.0579;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.2655823495786274,NORMAL_LEARNING,10,1,0.0,4,S1_ideal,3.9442525159385937,5,0,F,1.2655823495786274,0.0187;0.0236;0.0285;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,1.3190214268954017,NORMAL_LEARNING,10,2,0.0,4,S1_ideal,3.9089089378265633,5,0,F,1.3190214268954017,0.0383;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.4709892818314494,NORMAL_LEARNING,10,3,0.0,4,S1_ideal,3.862074198752506,5,1,F,1.4709892818314494,0.0383;0.0432;0.0481;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S1_ideal,3.1982966521590086,5,0,F,nan,0.0579;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S1_ideal,2.88242986446544,5,0,F,nan,0.0579;0.0628;0.0677;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S1_ideal,2.8059013950463196,5,0,F,nan,0.0628;0.0677;0.0726;0.0775;0.0824;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.4091731206671479,NORMAL_LEARNING,10,1,0.0,5,S1_ideal,1.930421768973325,5,0,F,0.4091731206671479,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,0.6416289638462063,NORMAL_LEARNING,10,2,0.0,5,S1_ideal,1.6450640421093539,5,1,F,0.6416289638462063,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.20906446617778252,NORMAL_LEARNING,10,3,0.0,5,S1_ideal,1.6350387471389354,5,0,F,0.20906446617778252,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S1_ideal,1.6187632453252547,5,0,F,nan,0.0334;0.0383;0.0432;0.0481;0.053;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S1_ideal,1.5665947892230605,5,0,F,nan,0.0334;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S1_ideal,1.407023759477383,5,0,F,nan,0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922;0.0971;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.6592966408621321,NORMAL_LEARNING,10,1,0.0,6,S1_ideal,1.5384211101941005,5,0,F,0.6592966408621321,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.7718194336002998,NORMAL_LEARNING,10,2,0.0,6,S1_ideal,1.520665614818455,5,1,F,0.7718194336002998,0.0285;0.0334;0.0383;0.0432;0.0481;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.6306156175882712,NORMAL_LEARNING,10,3,0.0,6,S1_ideal,1.4742394541299078,5,0,F,0.6306156175882712,0.0334;0.0383;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S1_ideal,1.3419059963913966,5,0,F,nan,0.1314;0.1363;0.1412;0.1461;0.151;0.1559;0.1608;0.1657;0.1706;0.1755
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S1_ideal,1.3314604993244856,5,0,F,nan,0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922;0.0971;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S1_ideal,1.2468036105232159,5,0,F,nan,0.0628;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
